"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Gm12642",0.194263664865029,0.0967849852951513,0.0438302132256316,0.0421238913136789,0.031484989162011,0.133935375445884
"Gm12643",0.0955491165217412,0.0809099246260228,0.0525922063757253,0.159621269255422,0.0718966327025817,0.0548650972889904
"Gm12650",0.0510112474767369,0.0499868921516846,0.0317030639716227,0.0429867957134178,0.0365342690937755,0.0356907479874826
"Gm12655",3.65843789493149,2.59663915082411,3.49780077795985,2.78227637603773,3.09955135546378,4.49437755447596
"Gm12656",0,0,0.0141586956891631,0,0.007237886886347,0.0387281733557185
"Gm12657",5.34552632026458,5.0271006809879,5.51579427496119,6.06765023731768,6.02399802813904,4.51554476018611
"Gm12663",2.20325833404462,2.17137292180985,1.57299442014972,2.06382707219751,2.41556835892009,2.2058025604328
"Gm12666",0.782841277707724,0.718902835854109,0.978177589223845,0.778538124003517,0.785313947179694,0.958144795499239
"Gm12669",7.57672282594303,10.5677677244809,8.16507397366924,7.67999480301578,7.50313407621253,8.68709204430728
"Gm12671",55.265558483395,50.8064439525814,60.8759803596479,56.9400402674162,52.950079829574,49.8541550116617
"Gm12689",0.692924285289589,0.700048930733845,0.621749087486584,0.958959314061771,0.726893404499789,0.730141730029988
"Gm12691",0.624564008069504,0.714014910753998,0.168980275197013,0.66036300031676,0.617635494264447,0.540297267361083
"Gm12693",3.76816400290154,4.11614663422159,3.35313596845564,3.42908075134161,3.62929793230662,3.74069510218576
"Gm12696",2.2995841374819,3.29791037462525,2.2526092382033,1.70529590888686,2.15448628375724,2.00665582001936
"Gm12697",0,0,0.0292407198913234,0.0157156407257135,0,0.024679708837586
"Gm12704",0.112073494930425,0.0543075843718127,0.0855861704693309,0.0685241133905251,0.0591641717031157,0.0710650283166261
"Gm12708",0.039617986405246,0.0942712469180839,0.062790339623863,0.125416388661819,0.0830638271183227,0.0774567689254906
"Gm12709",4.55037181461258,3.58147847773731,3.98372798789874,4.12408324482683,3.89842615624723,5.1027409499194
"Gm12710",0,0.0534201502621733,0.0313952372193843,0.0317393452899964,0.00896120198648762,0.0368298169573384
"Gm12712",0.630735753930494,0.814708757123598,0.790532211581754,0.749095554738055,0.800894659858184,0.642108330856334
"Gm12715",132.302955741202,121.222031057921,153.779542318894,153.76293424221,152.431699773945,118.835921040099
"Gm12722",0.147984294218091,0.0708777996885265,0.191449434444132,0.133736686579001,0.0965054949902854,0.236166440547664
"Gm12726",0.290371272901053,0.283525153989339,0.384671391567013,0.377382278749213,0.317951366966726,0.322768996540244
"Gm12727",0.453061749561974,0.530780020692133,0.811018278040426,0.476403525168598,0.446430180571348,0.504669810475259
"Gm12728",0.736846008725481,0.65974973152691,0.911281723892029,0.616632125496175,0.697701130755419,0.4828220708889
"Gm12732",0.0368990091012061,0.170385911943289,0.0292406881882748,0.114939522772137,0.120631908804893,0
"Gm12733",0.00396191601816518,0,0,0,0.0026195062993005,0.038728366997056
"Gm12734",0.0857354780601313,0.0888590778639787,0.0732556310766369,0.0785778665136842,0.13547923652421,0.0193639651774121
"Gm12735",0.132762385806108,0,0.00117119525867319,0.0502637708304752,0.0381218294933312,0.262744709296878
"Gm12736",0.0396178310410626,0.0715760464215587,0.00615594900006394,0,0.0530780216759636,0.120361350050232
"Gm12737",0.072632746043584,0.121155639762837,0.0129274490083408,0.146987011711265,0.0351556790529445,0
"Gm12743",1.33810984124106,0.790190990126736,1.14562010158567,1.14538873751376,1.25439260354263,1.11866152694476
"Gm12744",0.00675067941770801,0.00608683095427354,0.0168222574798281,0.00712660832064253,0.0215741715383685,0.0198938476117345
"Gm12749",0.238484003310811,0.329948114949323,0.34073091729299,0.273019873793274,0.518372501758176,0.716852854033675
"Gm12751",1.71230748566128,1.47254636409899,2.56240663162696,2.08200798291063,2.34215520975658,1.86009594858924
"Gm12755",0.111462574995622,0,0,0.0582268647141218,0.0437721976843062,0
"Gm12758",7.55232393197394,3.3411761012668,6.08258839711548,5.80523861485532,6.40100989641208,8.13107103882406
"Gm12762",0.145654012854315,0,0.0904922486326154,0,0.0623975615187871,0
"Gm12764",0.120852242467531,0.0659024006223785,0.132867839190676,0.111552770822183,0.0714488807316891,0
"Gm12778",0.281215616515869,0.33209410918808,0.21008474710422,0.366575622983637,0.251555182118576,0.302816701897801
"Gm12781",0.0990445496371034,0.264307569552216,0.169904006923541,0.0351291321983449,0.0703111733666951,0.0968208988878842
"Gm12783",0.351123041347393,0.423869956561076,0.25270098965593,0.148219626983443,0.148421495762147,0.119222315252377
"Gm12788",0.573293861717498,0.773021395204749,0.499861633337633,0.391349123076578,0.663475650078487,0.62231015269666
"Gm12791",2.81053801611542,3.29825929915,3.30881337518248,3.1123036991387,3.07301247215099,2.31534297890616
"Gm12795",0.355783893440737,0.423869867876602,0.41460194517175,0.266240562519429,0.353279287055732,0.339062226242465
"Gm12797",0.0594268467714922,0.00890340132266009,0.0470929149260214,0.0235734083951104,0.0523887683597318,0.0580924468405151
"Gm12799",2.71156189585609,2.56894592869003,2.38983790313521,2.17337558379789,1.79035418255381,2.06076713954541
"Gm128",0,0.134098531597222,0,0.138050637577807,0.316055695368527,0.191603366169729
"Gm12804",0.682631280350265,0.670108905252756,0.361999789579108,0.696570633592246,1.00960307908563,0.326817365619339
"Gm12805",0.0396177673417474,0,0.0193916676799335,0,0.0175777523268154,0.115425291110721
"Gm12807",0.103472517422463,0.155529611727418,0.286389411798889,0.194673124492017,0.126749862235752,0.147115694589587
"Gm12816",4.46299998193416,4.3500320915859,4.96457100323718,4.37495245582605,4.30739436263858,4.46408149354541
"Gm12818",0.426864383498531,0.498764036917146,0.764874412341495,0.706124141200812,0.738096885346655,0.6940719006475
"Gm12827",0,0,0.0709709985890611,0.0799430930433705,0,0.144920789771795
"Gm12834",0.0943836575374823,0.0656408941994283,0.0624828776105815,0.045914369459186,0.103054084443578,0.0774562274891232
"Gm12840",0.0839883231439733,0.0773410930933957,0.0618261692737845,0.0896193853495653,0.104478909603659,0.0923644348663895
"Gm12841",0.0436034599061343,0.0525263762600835,0,0.0408974451822313,0.0147979024023441,0.0336316867445898
"Gm12842",0,0.0356134977519866,0,0.0314312284498182,0.0175778198806998,0
"Gm12843",0,0.0528996237239138,0.159367146915881,0.158200887772631,0.158353428110607,0.151319360224543
"Gm12844",3.17766371750579,3.11775244791067,3.51280316810533,2.81145774074152,2.41663928582376,3.09047066599996
"Gm12846",0,0,0.0489397390855631,0.00785759818750873,0.0351556514799305,0
