"","gene_id","gene_name"
"564","ENSMUSG00000045216.8","Hs6st1"
"565","ENSMUSG00000104523.2","Gm37335"
"566","ENSMUSG00000102202.3","Gm33280"
"567","ENSMUSG00000037470.15","Uggt1"
"568","ENSMUSG00000098752.3","Mir6897"
"569","ENSMUSG00000047180.9","Neurl3"
"570","ENSMUSG00000037447.17","Arid5a"
"571","ENSMUSG00000102762.2","4930403P22Rik"
"572","ENSMUSG00000010453.13","Kansl3"
"573","ENSMUSG00000098680.3","Mir6898"
"574","ENSMUSG00000037432.16","Fer1l5"
"575","ENSMUSG00000001143.14","Lman2l"
"576","ENSMUSG00000037408.11","Cnnm4"
"577","ENSMUSG00000104316.2","Gm37909"
"578","ENSMUSG00002075980.1","Gm56056"
"579","ENSMUSG00000001138.14","Cnnm3"
"580","ENSMUSG00000102845.2","Gm38033"
"581","ENSMUSG00000067653.13","Ankrd23"
"582","ENSMUSG00000109510.2","Gm42417"
"583","ENSMUSG00000079610.10","Ankrd39"
"584","ENSMUSG00000026121.14","Sema4c"
"585","ENSMUSG00000087589.4","D430040D24Rik"
"586","ENSMUSG00000046337.18","Fam178b"
"587","ENSMUSG00000089906.2","Gm6428"
"588","ENSMUSG00002075377.1","Gm56095"
"589","ENSMUSG00000061518.12","Cox5b"
"590","ENSMUSG00000037351.10","Actr1b"
"591","ENSMUSG00000102416.5","4933424G06Rik"
"592","ENSMUSG00000104237.2","Gm33533"
"593","ENSMUSG00000026117.11","Zap70"
"594","ENSMUSG00000097291.2","Gm18828"
"595","ENSMUSG00000026116.12","Tmem131"
"596","ENSMUSG00000103016.2","Gm37506"
"597","ENSMUSG00000102930.2","Gm38115"
"598","ENSMUSG00000103159.2","F830112A20Rik"
"599","ENSMUSG00000080054.4","Rpl12-ps1"
"600","ENSMUSG00000119706.1","n-R5s210"
"601","ENSMUSG00000050122.20","Vwa3b"
"602","ENSMUSG00000103603.2","Gm37020"
"603","ENSMUSG00000026114.15","Cnga3"
"604","ENSMUSG00000102231.2","1700074A21Rik"
"605","ENSMUSG00000026113.18","Inpp4a"
"606","ENSMUSG00000086064.2","4930439A04Rik"
"607","ENSMUSG00000102879.2","Gm37135"
"608","ENSMUSG00000026112.8","Coa5"
"609","ENSMUSG00000026111.16","Unc50"
"610","ENSMUSG00000026110.16","Mgat4a"
"611","ENSMUSG00000103948.2","4930594C11Rik"
"612","ENSMUSG00000087233.2","Gm43213"
"613","ENSMUSG00000026090.17","Cracdl"
"614","ENSMUSG00000089767.2","4930556I23Rik"
"615","ENSMUSG00000104365.2","4930470B04Rik"
"616","ENSMUSG00000102650.2","Gm19863"
"617","ENSMUSG00000060771.16","Tsga10"
"618","ENSMUSG00000097268.2","Gm26805"
"619","ENSMUSG00000037216.6","Lipt1"
"620","ENSMUSG00000026088.16","Mitd1"
"621","ENSMUSG00000026087.12","Mrpl30"
"622","ENSMUSG00000061584.7","Lyg2"
"623","ENSMUSG00000087374.2","Gm15457"
"624","ENSMUSG00000026085.12","Lyg1"
"625","ENSMUSG00002076708.1","Gm56189"
"626","ENSMUSG00000058407.13","Txndc9"
"627","ENSMUSG00000026083.13","Eif5b"
"628","ENSMUSG00000026082.12","Rev1"
"629","ENSMUSG00000103804.2","Gm37062"
"630","ENSMUSG00000102716.2","Gm5099"
"631","ENSMUSG00000037138.19","Aff3"
"632","ENSMUSG00000085391.2","Gm16150"
"633","ENSMUSG00000085280.2","Gm16151"
"634","ENSMUSG00000087131.8","Gm16152"
"635","ENSMUSG00000102984.2","Gm34727"
"636","ENSMUSG00000102541.2","Gm38135"
"637","ENSMUSG00000103531.2","2610300A13Rik"
"638","ENSMUSG00000048814.12","Lonrf2"
"639","ENSMUSG00000026080.15","Chst10"
"640","ENSMUSG00000103647.2","Gm37707"
"641","ENSMUSG00000102447.2","Gm6621"
"642","ENSMUSG00000067604.9","Nms"
"643","ENSMUSG00000026078.11","Pdcl3"
"644","ENSMUSG00000103046.2","Gm37309"
"645","ENSMUSG00000104188.2","Gm37821"
"646","ENSMUSG00000103182.2","Gm37091"
"647","ENSMUSG00000098833.3","Mir6349"
"648","ENSMUSG00000026077.16","Npas2"
"649","ENSMUSG00000092553.2","Gm20428"
"650","ENSMUSG00000092563.2","Gm3617"
"651","ENSMUSG00000073702.12","Rpl31"
"652","ENSMUSG00000003134.11","Tbc1d8"
"653","ENSMUSG00000102607.2","Gm37265"
"654","ENSMUSG00000065629.4","Gm24826"
"655","ENSMUSG00002076218.1","Gm24826"
"656","ENSMUSG00000003135.16","Cnot11"
"657","ENSMUSG00000085894.2","Gm15832"
"658","ENSMUSG00000077704.3","Snord89"
"659","ENSMUSG00000048234.14","Rnf149"
"660","ENSMUSG00000064936.3","Gm23722"
"661","ENSMUSG00000102471.2","Gm5100"
"662","ENSMUSG00000050967.6","Creg2"
"663","ENSMUSG00000097083.2","D930019O06Rik"
"664","ENSMUSG00000057173.9","Rfx8"
"665","ENSMUSG00000091937.4","Gm3646"
"666","ENSMUSG00000101634.7","1700066B17Rik"
"667","ENSMUSG00000026074.16","Map4k4"
"668","ENSMUSG00000102985.2","4930456G14Rik"
"669","ENSMUSG00000026073.14","Il1r2"
"670","ENSMUSG00000097899.3","Gm16894"
"671","ENSMUSG00000102975.2","Gm37347"
"672","ENSMUSG00000026072.13","Il1r1"
"673","ENSMUSG00000103560.2","Gm38070"
"674","ENSMUSG00000070942.9","Il1rl2"
"675","ENSMUSG00000103230.2","Gm17970"
"676","ENSMUSG00000026069.16","Il1rl1"
"677","ENSMUSG00000026070.16","Il18r1"
"678","ENSMUSG00000026068.12","Il18rap"
"679","ENSMUSG00000104441.2","Gm35801"
"680","ENSMUSG00000026065.9","Slc9a4"
"681","ENSMUSG00000102676.2","Gm37435"
"682","ENSMUSG00000026062.13","Slc9a2"
"683","ENSMUSG00000103679.2","Gm37623"
"684","ENSMUSG00000103270.3","Gm37915"
"685","ENSMUSG00000041945.13","Mfsd9"
"686","ENSMUSG00000079588.4","Tmem182"
"687","ENSMUSG00000094136.3","Gm5973"
"688","ENSMUSG00000104072.2","4930448I06Rik"
"689","ENSMUSG00000100185.2","Gm28634"
"690","ENSMUSG00000100832.3","Gm29260"
"691","ENSMUSG00000100178.2","Gm5267"
"692","ENSMUSG00000101877.2","Gm8176"
"693","ENSMUSG00000053640.3","Gm9915"
"694","ENSMUSG00000101919.2","Gm29664"
"695","ENSMUSG00000101299.4","Gm28175"
"696","ENSMUSG00000100180.2","Gm28140"
"697","ENSMUSG00000103106.2","Gm37047"
"698","ENSMUSG00000060424.16","Pantr1"
"699","ENSMUSG00000104199.2","4930420N18Rik"
"700","ENSMUSG00000121019.1","ENSMUSG00000121019"
"701","ENSMUSG00000045515.5","Pou3f3"
"702","ENSMUSG00000093436.7","Gm20646"
"703","ENSMUSG00000097063.5","Pantr2"
"704","ENSMUSG00000099784.2","Dalir"
"705","ENSMUSG00000060679.15","Mrps9"
"706","ENSMUSG00000077448.3","Gm23126"
"707","ENSMUSG00000041907.10","Gpr45"
"708","ENSMUSG00002075628.1","Gm56302"
"709","ENSMUSG00000070939.10","Tgfbrap1"
"710","ENSMUSG00000100269.2","Gm28782"
"711","ENSMUSG00000041878.4","8430432A02Rik"
"712","ENSMUSG00000010290.8","AI597479"
"713","ENSMUSG00000008136.15","Fhl2"
"714","ENSMUSG00000094497.2","Gm8210"
"715","ENSMUSG00000120601.1","ENSMUSG00000120601"
"716","ENSMUSG00000099576.2","Gm29040"
"717","ENSMUSG00000099694.2","Gm29610"
"718","ENSMUSG00000101923.2","Gm29041"
"719","ENSMUSG00000066877.12","Nck2"
"720","ENSMUSG00000103422.2","Gm37536"
"721","ENSMUSG00000103945.2","Gm38228"
"722","ENSMUSG00000026051.9","Ecrg4"
"723","ENSMUSG00000100764.2","Gm29155"
"724","ENSMUSG00000100635.2","Gm29157"
"725","ENSMUSG00000100480.2","Gm29156"
"726","ENSMUSG00000057363.13","Uxs1"
"727","ENSMUSG00000090243.2","Gm16103"
"728","ENSMUSG00000100701.2","Gm19587"
"729","ENSMUSG00000101395.2","Gm8241"
"730","ENSMUSG00000088848.3","Gm26352"
"731","ENSMUSG00002075225.1","Gm54687"
"732","ENSMUSG00000120105.1","ENSMUSG00000120105"
"733","ENSMUSG00000041763.15","Tpp2"
"734","ENSMUSG00000047343.5","Mettl21c"
"735","ENSMUSG00000090106.2","Gm15838"
"736","ENSMUSG00000091844.3","Gm8251"
"737","ENSMUSG00000026049.12","Tex30"
"738","ENSMUSG00000101104.7","Gm29247"
"739","ENSMUSG00000026047.14","Poglut2"
"740","ENSMUSG00000041684.12","Bivm"
"741","ENSMUSG00000026048.17","Ercc5"
"742","ENSMUSG00000046828.4","Mettl21e"
"743","ENSMUSG00000089703.2","Gm15833"
"744","ENSMUSG00000100966.2","Gm5700"
"745","ENSMUSG00000100769.2","Gm28893"
"746","ENSMUSG00000101567.2","Txn-ps1"
"747","ENSMUSG00000056870.10","Gulp1"
"748","ENSMUSG00000102319.2","Gm37626"
"749","ENSMUSG00000089877.2","Gm16102"
"750","ENSMUSG00000101701.2","4930521E06Rik"
"751","ENSMUSG00000103071.2","Gm38110"
"752","ENSMUSG00000100434.2","Gm3489"
"753","ENSMUSG00000100013.2","Gm19480"
"754","ENSMUSG00000101251.2","Gm3496"
"755","ENSMUSG00000101937.2","Gm5268"
"756","ENSMUSG00000026043.19","Col3a1"
"757","ENSMUSG00002074901.1","Gm54819"
"758","ENSMUSG00000026042.17","Col5a2"
"759","ENSMUSG00000104476.2","Gm38211"
"760","ENSMUSG00000100218.2","Gm8296"
"761","ENSMUSG00000100361.2","Gm7063"
"762","ENSMUSG00000100894.2","Gm8304"
"763","ENSMUSG00000119267.1","Gm23216"
"764","ENSMUSG00000065255.3","Gm23974"
"765","ENSMUSG00000100843.2","Gm8307"
"766","ENSMUSG00000087764.3","Gm23984"
"767","ENSMUSG00000025995.17","Wdr75"
"768","ENSMUSG00000099850.2","Gm28906"
"769","ENSMUSG00000084817.4","Gm5526"
"770","ENSMUSG00000121041.1","ENSMUSG00000121041"
"771","ENSMUSG00000098549.3","Gm5269"
"772","ENSMUSG00000099381.2","Gm18303"
"773","ENSMUSG00000025993.11","Slc40a1"
"774","ENSMUSG00000099946.2","Gm9496"
"775","ENSMUSG00000070896.3","Rpl23a-ps1"
"776","ENSMUSG00000090682.5","Gm3852"
"777","ENSMUSG00000044457.9","Stk-ps2"
"778","ENSMUSG00000099432.2","Gm18849"
"779","ENSMUSG00000041144.13","Dnah7b"
"780","ENSMUSG00000119743.1","n-R5s211"
"781","ENSMUSG00000101262.2","Gm8326"
"782","ENSMUSG00000101337.7","Dnah7c"
"783","ENSMUSG00000025986.7","Slc39a10"
"784","ENSMUSG00000100213.2","Gm28151"
"785","ENSMUSG00000103129.2","Gm37393"
"786","ENSMUSG00000100160.2","Gm28527"
"787","ENSMUSG00000101921.2","Gm28825"
"788","ENSMUSG00000101447.2","Gm28826"
"789","ENSMUSG00000081185.2","Gm4852"
"790","ENSMUSG00000103246.2","Gm38090"
"791","ENSMUSG00000098876.3","Mir6350"
"792","ENSMUSG00000100530.2","Gm18117"
"793","ENSMUSG00000104067.2","Gm37196"
"794","ENSMUSG00000100033.2","Gm8337"
"795","ENSMUSG00002075213.1","Gm54870"
"796","ENSMUSG00002076633.1","Gm54871"
"797","ENSMUSG00000101996.2","Gm19206"
"798","ENSMUSG00000096973.2","Gm5974"
"799","ENSMUSG00000064943.3","Gm23240"
"800","ENSMUSG00000100866.2","Gm28830"
"801","ENSMUSG00000101721.2","Gm8354"
"802","ENSMUSG00000099376.2","Gm19124"
"803","ENSMUSG00000097883.2","Gm8357"
"804","ENSMUSG00002076043.1","Gm54872"
"805","ENSMUSG00000099698.2","Gm28740"
"806","ENSMUSG00000099454.2","Gm8367"
"807","ENSMUSG00000051616.15","C230029F24Rik"
"808","ENSMUSG00000099627.2","Gm6757"
"809","ENSMUSG00000099577.2","Gm3605"
"810","ENSMUSG00000099882.2","Gm28388"
"811","ENSMUSG00000101760.2","Gm8384"
"812","ENSMUSG00000099608.2","4933411E06Rik"
"813","ENSMUSG00000099864.2","Gm8391"
"814","ENSMUSG00002075839.1","Gm54883"
"815","ENSMUSG00000100451.2","Gm29665"
"816","ENSMUSG00000099941.2","Gm20118"
"817","ENSMUSG00002075589.1","Gm54885"
"818","ENSMUSG00000100816.2","Gm28321"
"819","ENSMUSG00000026109.15","Tmeff2"
"820","ENSMUSG00000100671.2","Gm28322"
"821","ENSMUSG00002075527.1","Gm54895"
"822","ENSMUSG00000101242.2","Gm28319"
"823","ENSMUSG00000099924.2","Gm28320"
"824","ENSMUSG00000099625.2","Gm29325"
"825","ENSMUSG00000101799.2","9330175M20Rik"
"826","ENSMUSG00000045954.8","Cavin2"
"827","ENSMUSG00000099741.2","Gm5253"
"828","ENSMUSG00000101702.2","1700072G22Rik"
"829","ENSMUSG00000026107.12","Nabp1"
"830","ENSMUSG00000120049.1","ENSMUSG00000120049"
"831","ENSMUSG00000099413.2","Gm17767"
"832","ENSMUSG00000103424.2","Gm37535"
"833","ENSMUSG00000101741.3","Gm28055"
"834","ENSMUSG00000018417.15","Myo1b"
"835","ENSMUSG00000101724.2","Gm29453"
"836","ENSMUSG00000100313.2","Gm28323"
"837","ENSMUSG00000100696.2","Gm8419"
"838","ENSMUSG00002075355.1","Gm54983"
"839","ENSMUSG00000072324.5","Gm8420"
"840","ENSMUSG00000062939.12","Stat4"
"841","ENSMUSG00000101628.2","Gm28177"
"842","ENSMUSG00000078291.2","Gm3940"
"843","ENSMUSG00000109599.2","Gm31812"
"844","ENSMUSG00000026104.15","Stat1"
"845","ENSMUSG00000099569.2","Gm18301"
"846","ENSMUSG00000026103.15","Gls"
"847","ENSMUSG00000099648.2","Gm5975"
"848","ENSMUSG00000065192.3","Gm23460"
"849","ENSMUSG00000002881.15","Nab1"
"850","ENSMUSG00000097833.2","Gm5976"
"851","ENSMUSG00000101501.2","Rps27a-ps1"
"852","ENSMUSG00000100120.2","Gm53065"
"853","ENSMUSG00000099878.2","Gm28178"
"854","ENSMUSG00000100007.2","Gm5527"
"855","ENSMUSG00000043015.16","Nemp2"
"856","ENSMUSG00000103630.2","Gm37242"
"857","ENSMUSG00000041439.16","Mfsd6"
"858","ENSMUSG00000100302.2","Gm29670"
"859","ENSMUSG00000100230.2","Gm28650"
"860","ENSMUSG00000026102.10","Inpp1"
"861","ENSMUSG00000041426.13","Hibch"
"862","ENSMUSG00000089802.2","Gm16107"
"863","ENSMUSG00000043629.13","1700019D03Rik"
"864","ENSMUSG00000026100.7","Mstn"
"865","ENSMUSG00000089334.4","Gm24349"
"866","ENSMUSG00000060715.10","1700019A02Rik"
"867","ENSMUSG00000026098.14","Pms1"
"868","ENSMUSG00000100763.2","Gm28777"
"869","ENSMUSG00000026097.10","Ormdl1"
"870","ENSMUSG00000100679.3","Gm28778"
"871","ENSMUSG00000026096.15","Osgepl1"
"872","ENSMUSG00000099913.2","Gm28551"
"873","ENSMUSG00000101838.8","Gm18800"
"874","ENSMUSG00000121346.1","ENSMUSG00000121346"
"875","ENSMUSG00000026095.16","Asnsd1"
"876","ENSMUSG00000117809.2","Gm50478"
"877","ENSMUSG00000100267.2","Gm28779"
"878","ENSMUSG00000099450.2","Gm6799"
"879","ENSMUSG00000100069.2","Gm6801"
"880","ENSMUSG00000096141.3","Dnah7a"
"881","ENSMUSG00002076105.1","Gm55384"
"882","ENSMUSG00000026094.15","Stk17b"
"883","ENSMUSG00000102405.2","Gm37863"
"884","ENSMUSG00000042807.16","Hecw2"
"885","ENSMUSG00000098443.3","Mir7681"
"886","ENSMUSG00000087949.3","Gm24251"
"887","ENSMUSG00000102868.2","Gm37633"
"888","ENSMUSG00000119657.1","Gm25829"
"889","ENSMUSG00000025983.12","Ccdc150"
"890","ENSMUSG00000041303.8","Gtf3c3"
"891","ENSMUSG00000109809.2","Gm34066"
"892","ENSMUSG00000073678.5","Pgap1"
"893","ENSMUSG00000104136.2","Gm36955"
"894","ENSMUSG00000101130.2","Gm19637"
"895","ENSMUSG00000052331.15","Ankrd44"
"896","ENSMUSG00000101674.7","4930444A19Rik"
"897","ENSMUSG00000102503.2","Gm37370"
"898","ENSMUSG00002075552.1","Gm55461"
"899","ENSMUSG00000102642.2","A130048G24Rik"
"900","ENSMUSG00000025982.14","Sf3b1"
"901","ENSMUSG00000103030.2","E330011M16Rik"
"902","ENSMUSG00000025981.14","Coq10b"
"903","ENSMUSG00000101122.2","Gm17971"
"904","ENSMUSG00000025980.15","Hspd1"
"905","ENSMUSG00000073676.5","Hspe1"
"906","ENSMUSG00000100736.2","Gm5147"
"907","ENSMUSG00000089670.2","Gm16581"
"908","ENSMUSG00000025979.14","Mob4"
"909","ENSMUSG00000061863.7","Gm6822"
"910","ENSMUSG00000025978.15","Rftn2"
"911","ENSMUSG00000097649.4","Gm10561"
"912","ENSMUSG00000046994.10","Mars2"
"913","ENSMUSG00000025977.16","Boll"
"914","ENSMUSG00000100215.2","Gm8292"
"915","ENSMUSG00000101945.2","Btf3-ps17"
"916","ENSMUSG00000101085.2","Gm8531"
"917","ENSMUSG00000038349.11","Plcl1"
"918","ENSMUSG00000102145.2","Gm38056"
"919","ENSMUSG00000100309.2","Gm6644"
"920","ENSMUSG00000102831.2","Gm37382"
"921","ENSMUSG00000099950.2","9130227L01Rik"
"922","ENSMUSG00000102491.2","Gm36986"
"923","ENSMUSG00000100372.2","1700003I22Rik"
"924","ENSMUSG00000100944.2","Gm28900"
"925","ENSMUSG00000101332.2","Gm28240"
"926","ENSMUSG00000045336.6","Hsfy2"
"927","ENSMUSG00000038331.16","Satb2"
"928","ENSMUSG00000087022.6","9130024F11Rik"
"929","ENSMUSG00000104310.2","Gm4081"
"930","ENSMUSG00000120334.1","ENSMUSG00000120334"
"931","ENSMUSG00002075847.1","Gm55536"
"932","ENSMUSG00000099945.2","1700126A01Rik"
"933","ENSMUSG00000101429.2","BC055402"
"934","ENSMUSG00000101129.2","Gm5254"
"935","ENSMUSG00000097519.4","4930558J18Rik"
"936","ENSMUSG00000038323.4","1700066M21Rik"
"937","ENSMUSG00000048495.17","Tyw5"
"938","ENSMUSG00000025971.7","Maip1"
"939","ENSMUSG00000077776.3","Gm22371"
"940","ENSMUSG00002076848.1","Gm55546"
"941","ENSMUSG00000101826.2","Gm8581"
"942","ENSMUSG00000102685.2","Gm37373"
"943","ENSMUSG00000101151.2","Gm17929"
"944","ENSMUSG00000121279.1","ENSMUSG00000121279"
"945","ENSMUSG00000038305.16","Spats2l"
"946","ENSMUSG00000091283.2","Gm17234"
"947","ENSMUSG00000054770.17","Kctd18"
"948","ENSMUSG00000026039.10","Sgo2a"
"949","ENSMUSG00000063558.5","Aox1"
"950","ENSMUSG00000064294.13","Aox3"
"951","ENSMUSG00000089275.3","Gm24548"
"952","ENSMUSG00000038242.13","Aox4"
"953","ENSMUSG00000089822.2","Gm15759"
"954","ENSMUSG00000079554.3","Aox2"
"955","ENSMUSG00000103839.2","Gm37607"
"956","ENSMUSG00000051223.15","Bzw1"
"957","ENSMUSG00000026034.18","Clk1"
"958","ENSMUSG00000026035.16","Ppil3"
"959","ENSMUSG00000026036.18","Nif3l1"
"960","ENSMUSG00000026037.15","Orc2"
"961","ENSMUSG00000119442.1","Gm23966"
"962","ENSMUSG00000085054.3","Gm15834"
"963","ENSMUSG00000038174.15","Hycc2"
"964","ENSMUSG00000026032.9","Ndufb3"
"965","ENSMUSG00000100202.2","Gm29389"
"966","ENSMUSG00000099490.2","Gm18802"
"967","ENSMUSG00000059647.6","Cbx3-ps7"
"968","ENSMUSG00000047528.14","Flacc1"
"969","ENSMUSG00000121483.1","Gm20257"
"970","ENSMUSG00000102059.4","Gm20257"
"971","ENSMUSG00000101046.2","Gm28803"
"972","ENSMUSG00000026031.16","Cflar"
"973","ENSMUSG00000100236.2","Gm3841"
"974","ENSMUSG00000026029.15","Casp8"
"975","ENSMUSG00000102719.2","Gm37760"
"976","ENSMUSG00000099719.2","Gm28802"
"977","ENSMUSG00000026028.13","Trak2"
"978","ENSMUSG00000026027.14","Stradb"
"979","ENSMUSG00000072295.8","C2cd6"
"980","ENSMUSG00000047383.9","Gm55816"
"981","ENSMUSG00000099752.2","Gm29018"
"982","ENSMUSG00000077616.3","Gm25502"
"983","ENSMUSG00000038079.15","Tmem237"
"984","ENSMUSG00000097573.4","G730003C15Rik"
"985","ENSMUSG00000079550.10","Mpp4"
"986","ENSMUSG00000101586.2","Gm29017"
"987","ENSMUSG00000099563.2","Gm19125"
"988","ENSMUSG00000026024.15","Als2"
"989","ENSMUSG00000120458.1","ENSMUSG00000120458"
"990","ENSMUSG00000026023.17","Cdk15"
"991","ENSMUSG00000099922.2","Gm29016"
"992","ENSMUSG00000104502.2","Gm37737"
"993","ENSMUSG00000041075.9","Fzd7"
"994","ENSMUSG00000097819.2","Gm26813"
"995","ENSMUSG00000047361.17","Gm973"
"996","ENSMUSG00000099811.7","Gm28411"
"997","ENSMUSG00000101409.2","1700122D07Rik"
"998","ENSMUSG00000026021.16","Sumo1"
"999","ENSMUSG00002075401.1","Gm55879"
"1000","ENSMUSG00000103821.2","D430013B06Rik"
"1001","ENSMUSG00000101400.2","Gm29596"
"1002","ENSMUSG00000026020.10","Nop58"
"1003","ENSMUSG00000077345.3","Snord70"
"1004","ENSMUSG00000077358.3","Gm26293"
"1005","ENSMUSG00000089512.5","Gm26287"
"1006","ENSMUSG00000089093.5","Snord11"
"1007","ENSMUSG00000119961.1","ENSMUSG00000119961"
"1008","ENSMUSG00000067336.7","Bmpr2"
"1009","ENSMUSG00000104052.2","Gm38125"
"1010","ENSMUSG00000103131.2","Gm37977"
"1011","ENSMUSG00000041040.13","Fam117b"
"1012","ENSMUSG00000103696.2","Gm37531"
"1013","ENSMUSG00000100901.2","Gm18829"
"1014","ENSMUSG00000026018.13","Ica1l"
"1015","ENSMUSG00000026019.16","Wdr12"
"1016","ENSMUSG00000026017.14","Carf"
"1017","ENSMUSG00000082609.2","Gm15464"
"1018","ENSMUSG00000073664.12","Nbeal1"
"1019","ENSMUSG00000100516.2","Gm29332"
"1020","ENSMUSG00000049439.14","Cyp20a1"
"1021","ENSMUSG00000103822.2","6030460B20Rik"
"1022","ENSMUSG00000026782.16","Abi2"
"1023","ENSMUSG00000026014.16","Raph1"
"1024","ENSMUSG00000081562.2","Gm11575"
"1025","ENSMUSG00000084400.2","Gm11576"
"1026","ENSMUSG00000082160.2","Gm11578"
"1027","ENSMUSG00000103215.2","Gm38388"
"1028","ENSMUSG00000120763.1","ENSMUSG00000120763"
"1029","ENSMUSG00002075076.1","Gm55967"
"1030","ENSMUSG00000084151.2","Gm11577"
"1031","ENSMUSG00000101188.2","Eif4a-ps4"
"1032","ENSMUSG00000120928.1","ENSMUSG00000120928"
"1033","ENSMUSG00000026012.3","Cd28"
"1034","ENSMUSG00000086795.2","Gm11579"
"1035","ENSMUSG00000085965.3","2310016D23Rik"
"1036","ENSMUSG00000104069.2","Gm37198"
"1037","ENSMUSG00000083118.2","Gm11609"
"1038","ENSMUSG00000083355.2","Gm11581"
"1039","ENSMUSG00000102549.2","Gm38137"
"1040","ENSMUSG00000026011.14","Ctla4"
"1041","ENSMUSG00000081382.2","Rpl18-ps1"
"1042","ENSMUSG00000080800.2","Gm11582"
"1043","ENSMUSG00000026009.15","Icos"
"1044","ENSMUSG00000102561.2","Gm37039"
"1045","ENSMUSG00000082804.4","Rpl17-ps1"
"1046","ENSMUSG00000082661.2","Gm11590"
"1047","ENSMUSG00000080785.2","Gm11591"
"1048","ENSMUSG00000100893.2","Gm28083"
"1049","ENSMUSG00000085248.3","Gm11587"
"1050","ENSMUSG00000085447.2","9530026F06Rik"
"1051","ENSMUSG00000086408.2","Gm11588"
"1052","ENSMUSG00002075578.1","Gm55971"
"1053","ENSMUSG00000100965.2","Gm28449"
"1054","ENSMUSG00000102168.2","Gm36943"
"1055","ENSMUSG00000100381.2","Gm28094"
"1056","ENSMUSG00000086009.2","4930587A21Rik"
"1057","ENSMUSG00000052062.15","Pard3b"
"1058","ENSMUSG00000103656.2","Gm37205"
"1059","ENSMUSG00000104402.2","Gm38012"
"1060","ENSMUSG00000104081.2","Gm38278"
"1061","ENSMUSG00000085842.8","Pard3bos1"
"1062","ENSMUSG00000103002.2","Gm38075"
"1063","ENSMUSG00000100344.2","Gm29640"
"1064","ENSMUSG00000101509.2","Gm29641"
"1065","ENSMUSG00000085019.3","Pard3bos2"
"1066","ENSMUSG00000102359.2","Gm38351"
"1067","ENSMUSG00000085400.2","Pard3bos3"
"1068","ENSMUSG00000100750.2","Gm29084"
"1069","ENSMUSG00000081950.2","Gm11600"
"1070","ENSMUSG00000084333.2","Gm11599"
"1071","ENSMUSG00000025969.16","Nrp2"
"1072","ENSMUSG00000100811.2","Gm29083"
"1073","ENSMUSG00000103032.2","Gm37121"
"1074","ENSMUSG00000100426.3","Gm4208"
"1075","ENSMUSG00000040865.17","Ino80d"
"1076","ENSMUSG00000104991.4","Gm44468"
"1077","ENSMUSG00000088953.3","Gm24942"
"1078","ENSMUSG00000081617.2","Rps13-ps7"
"1079","ENSMUSG00000081429.2","Rps27-ps1"
"1080","ENSMUSG00000084799.9","Ino80dos"
"1081","ENSMUSG00000101599.2","Gm20342"
"1082","ENSMUSG00000025968.17","Ndufs1"
"1083","ENSMUSG00002076280.1","Gm56063"
"1084","ENSMUSG00000025967.17","Eef1b2"
"1085","ENSMUSG00002076939.1","Gm56065"
"1086","ENSMUSG00000064612.4","Gm26457"
"1087","ENSMUSG00002074855.1","Gm26457"
"1088","ENSMUSG00000064602.3","Snora41"
"1089","ENSMUSG00000046856.14","Gpr1"
"1090","ENSMUSG00002075004.1","Gm56066"
"1091","ENSMUSG00000086730.3","Platr12"
"1092","ENSMUSG00000102536.2","1700039I01Rik"
"1093","ENSMUSG00000087561.8","Gm11608"
"1094","ENSMUSG00002076057.1","Gm56068"
"1095","ENSMUSG00000027520.17","Zdbf2"
"1096","ENSMUSG00000119074.1","Gm23448"
"1097","ENSMUSG00000083039.2","Gm11606"
"1098","ENSMUSG00000081643.2","Gm11605"
"1099","ENSMUSG00000025964.16","Adam23"
"1100","ENSMUSG00000087823.3","Gm22281"
"1101","ENSMUSG00000115378.2","Gm39653"
"1102","ENSMUSG00000069085.6","Dytn"
"1103","ENSMUSG00000083066.2","Gm12748"
"1104","ENSMUSG00000025963.6","Mdh1b"
"1105","ENSMUSG00000025962.16","Fastkd2"
"1106","ENSMUSG00000025961.2","4933402D24Rik"
"1107","ENSMUSG00000080817.2","Gm13751"
"1108","ENSMUSG00000082373.3","Gm13754"
"1109","ENSMUSG00000044689.6","Gm13749"
"1110","ENSMUSG00000025959.14","Klf7"
"1111","ENSMUSG00000098487.3","Mir6899"
"1112","ENSMUSG00000086836.2","Gm13748"
"1113","ENSMUSG00000086721.3","Gm13750"
"1114","ENSMUSG00000101895.2","Gm28981"
"1115","ENSMUSG00002076107.1","Gm56116"
"1116","ENSMUSG00000099658.2","Gm28980"
"1117","ENSMUSG00000025958.15","Creb1"
"1118","ENSMUSG00000025956.11","Mettl21a"
"1119","ENSMUSG00000101832.2","Gm28982"
"1120","ENSMUSG00000100437.2","Gm29152"
"1121","ENSMUSG00000087213.4","2810408I11Rik"
"1122","ENSMUSG00000070871.11","Ccnyl1"
"1123","ENSMUSG00000045005.10","Fzd5"
"1124","ENSMUSG00000102140.2","Gm38058"
"1125","ENSMUSG00000051344.14","Plekhm3"
"1126","ENSMUSG00000097264.2","Rpl31-ps24"
"1127","ENSMUSG00000084416.4","Rpl10a-ps1"
"1128","ENSMUSG00000077471.4","Gm24788"
"1129","ENSMUSG00000025955.14","Akr1cl"
